Object ID,Street Name,Street Type,CNN ID,Street Name 2,Street Type 2,Street Name 3,Street Type 3,Street Name 4,Street Type 4,Annual Pedestrian Volume,Last Edited Date,Geom
7420,19TH,ST,26142000,LAMSON,LN, , , , ,90797,,"(37.7589843025, -122.440109013)"
7421,SEWARD,ST,26140000,19TH,ST, , , , ,189777,,"(37.7590298155, -122.440811022)"
7422,CAROLINA,ST,23738000,20TH,ST, , , , ,37251,,"(37.7597973281, -122.400155909)"
7423,CROWN,TER,26258000,TWIN PEAKS,BLVD, , , , ,57151,,"(37.7590954476, -122.448093339)"
7424,TEXAS,ST,23661000,20TH,ST, , , , ,159040,,"(37.7600891157, -122.395328376)"
7425,HAIGHT,ST,24410000,GOUGH,ST, , , , ,4412284,,"(37.7731566878, -122.422242584)"
7426,06TH,ST,23855000,TOWNSEND,ST, , , , ,496819,,"(37.7735784016, -122.399446343)"
7427,JOHN F KENNE,DR,27259000,10TH,AVE, , , , ,359509,,"(37.7725293675, -122.468099383)"
7428,32ND,AVE,27817000,FULTON,ST, , , , ,300185,,"(37.7722324316, -122.491701271)"
7429,11TH,ST,24355000,NATOMA,ST, , , , ,1653340,,"(37.7735373206, -122.416117376)"
7430,FULTON,ST,27811000,29TH,AVE, , , , ,294842,,"(37.7723791082, -122.488484549)"
7431,FULTON,ST,27521000,26TH,AVE, , , , ,384887,,"(37.7725253586, -122.485275249)"
7432,FULTON,ST,27519000,25TH,AVE,CROSSOVER,DR, , ,947856,,"(37.7725740017, -122.484207425)"
7433,BRANNAN,ST,23893000,LUCERNE,ST, , , , ,393577,,"(37.7739722888, -122.402059239)"
7434,20TH,AVE,27470000,FULTON,ST, , , , ,266802,,"(37.7728195079, -122.478850175)"
7435,11TH,ST,24363000,MINNA,ST, , , , ,1968341,,"(37.7739111969, -122.416588884)"
7201,IRVING,ST,27737000,SUNSET,BLVD, , , , ,843353,,"(37.7627400111, -122.495890311)"
7202,36TH,AVE,27736000,IRVING,ST, , , , ,329148,,"(37.762763566, -122.495356892)"
7203,GUERRERO,ST,25700000,CAMP,ST, , , , ,688743,,"(37.76397094, -122.42399477)"
7204,IRVING,ST,27732000,35TH,AVE, , , , ,320522,,"(37.7628109483, -122.494283664)"
7205,ROOSEVELT,WAY,26206000,CLIFFORD,TER, , , , ,167358,,"(37.7636829008, -122.442964254)"
7206,IRVING,ST,27727000,34TH,AVE, , , , ,274972,,"(37.7628582537, -122.493212023)"
7207,DOLORES,ST,25705000,CHULA,LN, , , , ,680791,,"(37.7639749452, -122.426330693)"
7208,CAMP,ST,25693000,ALBION,ST, , , , ,1675215,,"(37.7640438651, -122.42278808)"
7209,33RD,AVE,27739000,IRVING,ST, , , , ,273191,,"(37.7629055356, -122.492140644)"
7210,17TH,ST,24047000,FLORIDA,ST, , , , ,270090,,"(37.7642565308, -122.411343393)"
7211,ASHBURY,ST,26215000,DOWNEY,ST, , , , ,327465,,"(37.7637133228, -122.446517924)"
7212,17TH,ST,24044000,BRYANT,ST, , , , ,274873,,"(37.7643149289, -122.410376962)"
7213,IRVING,ST,27718000,31ST,AVE, , , , ,298029,,"(37.763000104, -122.489997135)"
7214,IRVING,ST,27717000,30TH,AVE, , , , ,369691,,"(37.7630474802, -122.488922959)"
7215,GRATTAN,ST,26301000,STANYAN,ST, , , , ,544610,,"(37.7636744229, -122.452413108)"
7216,EDGEWOOD,AVE,32914000,FARNSWORTH,LN, , , , ,16751,,"(37.7636679943, -122.454958762)"
7217,HAMPSHIRE,ST,24025000,17TH,ST, , , , ,156296,,"(37.7644321161, -122.4084372)"
7218,28TH,AVE,27437000,IRVING,ST, , , , ,325961,,"(37.7631418057, -122.48678365)"
7219,16TH,ST,25825000,FLINT,ST, , , , ,108810,,"(37.763987624, -122.436548093)"
7220,IRVING,ST,27434000,27TH,AVE, , , , ,1179732,,"(37.7631890356, -122.485712115)"
7221,IRVING,ST,27433000,26TH,AVE, , , , ,1254702,,"(37.7632362875, -122.484639876)"
7222,UTAH,ST,24017000,17TH,ST, , , , ,227739,,"(37.764552598, -122.406442367)"
7223,25TH,AVE,27422000,IRVING,ST, , , , ,1339174,,"(37.7632835668, -122.483566782)"
7224,I-280 N ON,RAMP,52164000,I-280 NORTHB,0, , , , ,372113,,"(37.7647869823, -122.393018143)"
7225,GRATTAN,ST,26283000,SHRADER,ST, , , , ,583675,,"(37.7638475928, -122.451055511)"
7226,24TH,AVE,27421000,IRVING,ST, , , , ,1333060,,"(37.7633307457, -122.482495756)"
7227,SAN BRUNO,AVE,23780000,17TH,ST, , , , ,207785,,"(37.764610913, -122.405476632)"
7228,UPPER,TER,26210000,CLIFFORD,TER, , , , ,169475,,"(37.7639918703, -122.444424926)"
7229,23RD,AVE,27418000,IRVING,ST, , , , ,1523389,,"(37.7633780327, -122.48142206)"
7230,MARKET,ST,25804000,NOE,ST,16TH,ST, , ,3184427,,"(37.7642006559, -122.433087687)"
7231,PARNASSUS,AVE,27060000,HILLWAY,AVE, , , , ,586686,,"(37.763819629, -122.456683131)"
7232,IRVING,ST,27417000,22ND,AVE, , , , ,1276730,,"(37.763425231, -122.48035015)"
7233,IRVING,ST,27376000,21ST,AVE, , , , ,1336674,,"(37.7634723526, -122.479279742)"
7234,KANSAS,ST,23774000,17TH,ST, , , , ,172028,,"(37.7647278154, -122.403540246)"
7235,WILLARD,ST,32915000,FARNSWORTH,LN, , , , ,19367,,"(37.7639171411, -122.454193084)"
7236,POND,ST,25800000,16TH,ST, , , , ,1605111,,"(37.7642939074, -122.432292732)"
7237,17TH,ST,23771000,RHODE ISLAND,ST, , , , ,226502,,"(37.7647859795, -122.402576608)"
7238,IRVING,ST,27372000,19TH,AVE, , , , ,4007777,,"(37.7635644372, -122.477187334)"
7239,COLE,ST,26280000,GRATTAN,ST, , , , ,609006,,"(37.7640315205, -122.449613429)"
7240,16TH,ST,25798000,PROSPER,ST, , , , ,480420,,"(37.7643289545, -122.431713503)"
7241,DE HARO,ST,23753000,17TH,ST, , , , ,329151,,"(37.7648441813, -122.40161221)"
7242,16TH,ST,25797000,SANCHEZ,ST, , , , ,1576786,,"(37.7643784531, -122.430895369)"
7243,09TH,AVE,27281000,BALBOA,ST, , , , ,308492,,"(37.7770928008, -122.467233627)"
7244,GROVE,ST,25939000,GOUGH,ST, , , , ,9472239,,"(37.7778201904, -122.423178769)"
7245,JACKSON,ST,25041000,JAMES,PL, , , , ,2086415,,"(37.795766929, -122.40875645)"
7246,JACKSON,ST,25040000,BEDFORD,PL, , , , ,2682048,,"(37.7957717878, -122.40871787)"
7247,RAWLES,ST,51199000,SHAFTER,RD, , , , ,38447,,"(37.7951188924, -122.448878677)"
7248,FRANKLIN,ST,26555000,BROADWAY,0, , , , ,1098886,,"(37.7955315238, -122.425070523)"
7249,LEAVENWORTH,ST,25274000,PACIFIC,AVE, , , , ,550663,,"(37.7956749973, -122.416665972)"
7250,STOCKTON,ST,25027000,JACKSON,ST, , , , ,11472018,,"(37.7958286529, -122.408266418)"
7251,VALLEJO,ST,26662000,WEBSTER,ST, , , , ,129060,,"(37.7954401243, -122.433482283)"
7252,CHURCH PARKI,0,33716000,CHURCH ACCES,RD, , , , ,320543,,"(37.7143060874, -122.478822132)"
7253,CHURCH ACCES,RD,33715000,BROTHERHOOD,WAY, , , , ,265770,,"(37.7144630335, -122.478824161)"
7254,CURTIS,ST,21469000,ROLPH,ST, , , , ,1193576,,"(37.7152276975, -122.44038354)"
7255,GENEVA,AVE,21442000,LISBON,ST, , , , ,402080,,"(37.7153122708, -122.438637367)"
7256,TUCKER,AVE,20332000,RUTLAND,ST, , , , ,125474,,"(37.7159344547, -122.405908262)"
7257,POPE,ST,21483000,MISSION,ST, , , , ,823649,,"(37.715434617, -122.441812676)"
7258,JUNIPERO SER,BLVD,22556000,19TH,AVE, , , , ,1074159,,"(37.7171788047, -122.472585671)"
7259,FAXON,AVE,22594000,THRIFT,ST, , , , ,150547,,"(37.7174487681, -122.460245014)"
7260,GOETTINGEN,ST,20581000,WARD,ST, , , , ,69409,,"(37.7184695882, -122.403084101)"
7261,RUSSIA,AVE,21631000,MOSCOW,ST, , , , ,242051,,"(37.718152498, -122.429991237)"
7262,JUAN BAUTIST,CIR,23046000,JOSEPHA,AVE, , , , ,607202,,"(37.7174159404, -122.477735362)"
7263,UNNAMED 105,0,51442000,UNNAMED 088,0, , , , ,572395,,"(37.7175378459, -122.474150905)"
7264,RESTANI,STWY,51089000,RESTANI,WAY, , , , ,78128,,"(37.7180993505, -122.443791199)"
7265,ARBALLO,DR,23094000,GONZALEZ,DR, , , , ,713206,,"(37.7175895243, -122.483218465)"
7266,PERSIA,AVE,21608000,DUBLIN,ST, , , , ,181995,,"(37.7185656645, -122.426403481)"
7267,ARCH,ST,22699000,SHIELDS,ST, , , , ,23438,,"(37.7179111098, -122.467149985)"
7268,RUSSIA,AVE,21634000,ATHENS,ST, , , , ,228182,,"(37.7185351391, -122.430791235)"
7269,CRESPI,DR,23044000,JUAN BAUTIST,CIR, , , , ,724663,,"(37.7185901216, -122.477745778)"
7270,HIGUERA,AVE,33487000,VIDAL,DR, , , , ,702677,,"(37.7185710018, -122.48464379)"
7271,J,ST,51673000,R,ST, , , , ,364442,,"(37.7204731528, -122.371438885)"
7272,GONZALEZ,DR,23020000,CARDENAS,AVE, , , , ,571569,,"(37.7189255295, -122.475525474)"
7273,RUSSIA,AVE,21712000,EDINBURG,ST, , , , ,181595,,"(37.7196855759, -122.433198354)"
7274,HWY 101 N ON,RAMP,52233000,HWY 101 NORT,0, , , , ,228108,,"(37.7202705432, -122.399773628)"
7275,TAPIA,DR,23097000,SERRANO,DR, , , , ,759016,,"(37.7190613728, -122.48143718)"
7276,CARROLL,AVE,20093000,GRIFFITH,ST, , , , ,357591,,"(37.720751255, -122.385882272)"
7277,SKYLINE,BLVD,23323000,JOHN MUIR,DR, , , , ,554054,,"(37.7189604921, -122.500234175)"
7278,03RD,ST,20475000,SALINAS,AVE, , , , ,166194,,"(37.7207449781, -122.396476537)"
7279,GARFIELD,ST,22702000,ARCH,ST, , , , ,84870,,"(37.7196769421, -122.467166033)"
7280,HUSSEY,ST,51886000,MANSEAU,ST, , , , ,334656,,"(37.7213321353, -122.367217475)"
7281,DELANO,AVE,22095000,GENEVA,AVE, , , , ,389286,,"(37.7200916425, -122.445141085)"
7282,SALINAS,AVE,20476000,CARR,ST, , , , ,243478,,"(37.7209345602, -122.397284187)"
7283,INGERSON,AVE,20473000,03RD,ST, , , , ,702259,,"(37.720986472, -122.396286047)"
7284,NIAGARA,AVE,22189000,TARA,ST, , , , ,268626,,"(37.7201564039, -122.449292406)"
7285,CAPITOL,AVE,22582000,GRAFTON,AVE, , , , ,142362,,"(37.7200290653, -122.459211652)"
7286,DENSLOWE,DR,23012000,BANBURY,DR, , , , ,540367,,"(37.7198140787, -122.474305902)"
7287,GRIFFITH,ST,28192000,BANCROFT,AVE, , , , ,336286,,"(37.721365773, -122.385329467)"
7288,GONZALEZ,DR,33490000,SERRANO,DR,CRESPI,DR, , ,717508,,"(37.7200102866, -122.475753193)"
7289,GIRARD,ST,20572000,MANSELL,ST, , , , ,109209,,"(37.7212823929, -122.402069679)"
7290,06TH HP,AVE,51606000,J,ST, , , , ,332406,,"(37.7218389047, -122.373775142)"
7291,SAN BRUNO,AVE,20573000,SALINAS,AVE,MANSELL,ST, , ,118672,,"(37.7215393404, -122.401087336)"
7292,JUNIPERO SER,BLVD,23008000,SHIELDS,ST, , , , ,229257,,"(37.7178756865, -122.472451567)"
7293,BRIGHTON,AVE,22210000,LAKEVIEW,AVE, , , , ,152025,,"(37.7182419108, -122.455124474)"
7294,CAYUGA,AVE,22090000,SEMINOLE,AVE, , , , ,163743,,"(37.7184750205, -122.444204167)"
7295,ORIZABA,AVE,52069000,LAKEVIEW,AVE, , , , ,37397,,"(37.7182160859, -122.462651758)"
7296,DELTA,ST,20844000,HAMILTON,ST, , , , ,96968,,"(37.7192197443, -122.406678424)"
7297,KEY,AVE,20466000,03RD,ST, , , , ,581245,,"(37.7194815203, -122.396967557)"
7298,JENNINGS,ST,20459000,JAMESTOWN,AVE, , , , ,136865,,"(37.7195630466, -122.395444679)"
7299,JUAN BAUTIST,CIR,23043000,CRESPI,DR, , , , ,725483,,"(37.7182950789, -122.477342994)"
7300,HIGUERA,AVE,23099000,ARBALLO,DR, , , , ,722087,,"(37.718276024, -122.483172979)"
8001,FRANCISCO,ST,25409000,BELLAIR,PL, , , , ,184003,,"(37.8051785311, -122.409553245)"
8002,BEACH,ST,26777000,WEBSTER,ST, , , , ,567911,,"(37.8047620065, -122.435370609)"
8003,DIVISADERO,ST,26998000,JEFFERSON,ST, , , , ,617902,,"(37.8046428174, -122.443805189)"
8004,MIDWAY,ST,25408000,FRANCISCO,ST, , , , ,261494,,"(37.8052096536, -122.409312409)"
8005,VANDEWATER,ST,25459000,MASON,ST, , , , ,641623,,"(37.8051569524, -122.413529707)"
8006,MASON,ST,51535000,LUNDEEN,ST, , , , ,218859,,"(37.8045551879, -122.451671747)"
8007,FORT MASON 1,0,50283000,FORT MASON 1,0,FORT MASON 9,0, , ,300212,,"(37.8049713806, -122.427315644)"
8008,FRANCISCO,ST,25403000,GRANT,AVE, , , , ,99566,,"(37.8053049248, -122.408534473)"
8009,COLUMBUS,AVE,25533000,BAY,ST, , , , ,2685825,,"(37.8051745967, -122.417239412)"
8010,CROOK,ST,51534000,MASON,ST, , , , ,391037,,"(37.8046476582, -122.45093352)"
8011,BAY,ST,25535000,JONES,ST, , , , ,1391499,,"(37.8052168171, -122.416900892)"
8012,NORTH POINT,ST,26708000,VAN NESS,AVE, , , , ,363111,,"(37.805082849, -122.425311784)"
8013,FORT MASON 9,0,50284000,FORT MASON 8,0,FORT MASON 1,0, , ,315758,,"(37.8050678327, -122.42817683)"
8014,SCOTT,ST,26996000,JEFFERSON,ST, , , , ,611933,,"(37.8048548366, -122.442138923)"
8015,RETIRO,WAY,26794000,RICO,WAY, , , , ,540684,,"(37.8049346015, -122.438154948)"
8016,POWELL,ST,25460000,VANDEWATER,ST, , , , ,574196,,"(37.8053663242, -122.411871681)"
8017,UNNAMED 064,0,51533000,MASON,ST, , , , ,347253,,"(37.8047449269, -122.450156942)"
8018,BERGEN,ALY,25578000,HYDE,ST, , , , ,638567,,"(37.8052417113, -122.420283003)"
8019,AVILA,ST,26989000,CERVANTES,BLVD, , , , ,632774,,"(37.8049290255, -122.440830899)"
8020,MARINA,BLVD,26758000,BUCHANAN,ST,BEACH,ST, , ,1466451,,"(37.8050482335, -122.433811164)"
8021,KEARNY,ST,25385000,FRANCISCO,ST, , , , ,54024,,"(37.8054994163, -122.40696985)"
8022,FORT MASON 2,0,54178000,FORT MASON 1,0,FORT MASON 1,0, , ,401903,,"(37.8051796363, -122.426836061)"
8023,BAY,ST,25524000,TAYLOR,ST, , , , ,5913983,,"(37.8054221189, -122.415254703)"
8024,STOREY,AVE,51346000,LINCOLN,BLVD, , , , ,158202,,"(37.8044461414, -122.475664652)"
8025,DOVE,LOOP,54138000,MERCHANT,RD, , , , ,83337,,"(37.8044311822, -122.476602023)"
7340,LOMBARD,ST,26974000,DIVISADERO,ST, , , , ,3280138,,"(37.7990049944, -122.442661119)"
7341,LEAVENWORTH,ST,25509000,UNION,ST, , , , ,177000,,"(37.7994184593, -122.417398672)"
7342,GREENWICH,ST,26744000,WEBSTER,ST, , , , ,2004226,,"(37.7991656372, -122.434237605)"
7343,KOBBE,AVE,51362000,UPTON,AVE, , , , ,144034,,"(37.7985168542, -122.47350995)"
7344,JASPER,PL,25353000,GREEN,ST, , , , ,2114823,,"(37.7996063873, -122.408182525)"
7345,SERVICE,ST,30061000,STEINER,ST, , , , ,2287528,,"(37.7991297889, -122.43760495)"
7346,FUNSTON,AVE,51546000,MARTINEZ,ST, , , , ,162687,,"(37.7988293609, -122.456076958)"
7347,GREEN,ST,25336000,BANNAN,PL, , , , ,2592687,,"(37.7996686345, -122.407711238)"
7348,HYDE,ST,30028000,ALLEN,ST, , , , ,70018,,"(37.7994872205, -122.419118766)"
7349,BLACK,PL,25492000,UNION,ST, , , , ,99445,,"(37.7995302141, -122.416504475)"
7350,HITCHCOCK,ST,51366000,HARRISON,BLVD, , , , ,131274,,"(37.7985508516, -122.476148641)"
7351,VALLEJO,ST,24801000,DAVIS,ST, , , , ,1851730,,"(37.7998338356, -122.398895878)"
7352,MOULTON,ST,26769000,STEINER,ST, , , , ,1948369,,"(37.7992143867, -122.437622056)"
7353,GRANT,AVE,25326000,GREEN,ST, , , , ,2200594,,"(37.7997086233, -122.407408459)"
7354,SAL,ST,51550000,KEYES,AVE, , , , ,258596,,"(37.7988949603, -122.457584847)"
7355,KOBBE,AVE,51358000,TODD,ST, , , , ,173570,,"(37.79862392, -122.474050117)"
7356,MORAGA,AVE,51284000,INFANTRY,TER, , , , ,160668,,"(37.7988595332, -122.461237196)"
7357,FILBERT,ST,26685000,VAN NESS,AVE, , , , ,617099,,"(37.7994894783, -122.424183783)"
7358,LOMBARD,ST,26973000,SCOTT,ST, , , , ,5057953,,"(37.7992173117, -122.440990782)"
7359,GREENWICH,ST,26734000,BUCHANAN,ST, , , , ,623188,,"(37.7993746694, -122.432593972)"
7360,ANZA,AVE,51262000,SHERIDAN,AVE, , , , ,284182,,"(37.7989522922, -122.458525226)"
7361,VARENNES,ST,25327000,GREEN,ST, , , , ,1266467,,"(37.799807582, -122.406624965)"
7362,MASON,ST,25418000,WINTER,PL, , , , ,84897,,"(37.7997229487, -122.412421368)"
7363,LINCOLN,BLVD,51369000,KOBBE,AVE, , , , ,131287,,"(37.7986301475, -122.478724565)"
7364,POPE,ST,51359000,KOBBE,AVE, , , , ,174001,,"(37.7987077267, -122.474365961)"
7365,UNION,ST,25436000,MARION,PL, , , , ,78656,,"(37.7996927056, -122.415217095)"
7366,SONOMA,ST,25328000,GREEN,ST, , , , ,1082026,,"(37.7998572278, -122.406231885)"
7367,GREEN,ST,24847000,KEARNY,ST, , , , ,276068,,"(37.7999058033, -122.405847265)"
7368,MOULTON,ST,26750000,FILLMORE,ST, , , , ,1950496,,"(37.7994241873, -122.435974006)"
7369,DEWITT,RD,51481000,WINN,WAY, , , , ,303511,,"(37.7992176788, -122.448765301)"
7370,GREEN,ST,30065000,RENO,PL, , , , ,90963,,"(37.799934967, -122.405618819)"
7371,PRESIDIO,BLVD,51243000,LETTERMAN,DR,LINCOLN,BLVD, , ,287926,,"(37.7991878581, -122.452620823)"
7372,TAYLOR,ST,25437000,UNION,ST, , , , ,163013,,"(37.7998292228, -122.414132934)"
7373,KOBBE,AVE,51360000,GREENOUGH,AVE, , , , ,173968,,"(37.7988296482, -122.474901289)"
7374,GRAHAM,ST,51549000,SAL,ST, , , , ,235180,,"(37.7991124699, -122.458028031)"
7375,POLK,ST,25564000,FILBERT,ST, , , , ,687255,,"(37.7996986185, -122.422538434)"
7376,SHERIDAN,AVE,51261000,ARGUELLO,BLVD, , , , ,235511,,"(37.79910545, -122.458901848)"
7377,GREENWICH,ST,26731000,LAGUNA,ST, , , , ,596942,,"(37.7995839325, -122.430948342)"
7378,GREEN,ST,24853000,CASTLE,ST, , , , ,189836,,"(37.8000057627, -122.405064237)"
7379,GREEN,ST,54148000,KOHLER,PL, , , , ,573505,,"(37.8000219818, -122.404937182)"
7380,CHESTNUT,ST,27021000,LYON,ST, , , , ,286717,,"(37.7993948309, -122.447479254)"
7381,UNNAMED 016,0,51292000,UNNAMED 001,0, , , , ,119370,,"(37.799095905, -122.465906725)"
7382,BUCHANAN,ST,25869000,HAIGHT,ST, , , , ,290045,,"(37.772529861, -122.427171662)"
7383,10TH,ST,24233000,FOLSOM,ST, , , , ,5263928,,"(37.7728171042, -122.41283744)"
7384,TERRY A FRAN,BLVD,23577000,MISSION ROCK,ST, , , , ,712523,,"(37.773344387, -122.387420594)"
7385,FELL,ST,26422000,COLE,ST, , , , ,2527110,,"(37.7723726053, -122.450799928)"
7386,48TH,AVE,27976000,FULTON,ST, , , , ,393440,,"(37.7714504547, -122.508836398)"
7387,FULTON,ST,27971000,45TH,AVE, , , , ,367914,,"(37.7715965444, -122.505624374)"
7388,OAK,ST,26319000,BAKER,ST, , , , ,764991,,"(37.772717816, -122.440748365)"
7389,FULTON,ST,27878000,42ND,AVE, , , , ,326633,,"(37.7717433662, -122.502412842)"
7390,GGP ACCESS R,0,27197000,JOHN F KENNE,DR, , , , ,406549,,"(37.7724452698, -122.464623861)"
7391,STEINER,ST,26614000,POST,ST, , , , ,7477821,,"(37.7849489501, -122.434743211)"
7392,CALIFORNIA,ST,27624000,16TH,AVE, , , , ,371423,,"(37.7843243967, -122.475383958)"
7393,POWELL,ST,24894000,ELLIS,ST, , , , ,11160960,,"(37.7854965059, -122.407865735)"
7394,POST,ST,26592000,FILLMORE,ST, , , , ,3877064,,"(37.785155884, -122.433096617)"
7395,GOUGH,ST,26494000,STARR KING,WAY,GEARY,BLVD,PETER YORKE,WAY,1678162,,"(37.7853395671, -122.424700258)"
7396,STOCKTON,ST,24892000,MARKET,ST,ELLIS,ST,04TH,ST,7856263,,"(37.7857489361, -122.405844226)"
7397,HOWARD,ST,24595000,HAWTHORNE,ST, , , , ,7672315,,"(37.7859041946, -122.399382748)"
7398,LARKIN,ST,25171000,MYRTLE,ST, , , , ,6611910,,"(37.7856466546, -122.418009485)"
7399,ARGUELLO,BLVD,27564000,CORNWALL,ST, , , , ,380769,,"(37.7850638133, -122.459146928)"
7400,OFARRELL,ST,24944000,SHANNON,ST, , , , ,7781204,,"(37.7858978737, -122.412160722)"
7436,16TH,AVE,27453000,FULTON,ST, , , , ,185671,,"(37.7730160736, -122.474564133)"
7437,ELWOOD,ST,24914000,OFARRELL,ST, , , , ,4923006,,"(37.7862521186, -122.40934212)"
7438,CEDAR,ST,30081000,VAN NESS,AVE, , , , ,2685644,,"(37.786171104, -122.421386591)"
7439,HYDE,ST,25166000,GEARY,ST, , , , ,23609544,,"(37.7863151635, -122.416462339)"
7440,FILLMORE,ST,26607000,SUTTER,ST, , , , ,4629197,,"(37.7860903727, -122.433284798)"
7441,CEDAR,ST,25199000,POLK,ST, , , , ,3523569,,"(37.7863638965, -122.419846308)"
7442,SUTTER,ST,30064000,COTTAGE,ROW, , , , ,1093949,,"(37.7862268003, -122.432210647)"
7443,GRANT,AVE,30768000,MARKET,ST,OFARRELL,ST, , ,16552308,,"(37.7867355123, -122.404596532)"
7444,ANNIE,ST,24612000,MISSION,ST, , , , ,3122234,,"(37.7868566621, -122.401274716)"
7445,LAUREL,ST,26919000,MAYFAIR,DR, , , , ,1099077,,"(37.786139852, -122.449993382)"
7446,COMMONWEALTH,AVE,27560000,CALIFORNIA,ST, , , , ,1885372,,"(37.7861096497, -122.455878337)"
7447,LAKE,ST,27659000,27TH,AVE, , , , ,353187,,"(37.7856537815, -122.487299592)"
7448,BOWDOIN,ST,20913000,BURROWS,ST, , , , ,203664,,"(37.7270312651, -122.41102095)"
7449,PALOU,AVE,20073000,GRIFFITH,ST, , , , ,315800,,"(37.7276227375, -122.379709762)"
7450,BANCROFT,AVE,20521000,MENDELL,ST, , , , ,351258,,"(37.7274230992, -122.395996478)"
7451,HARRISON,ST,23930000,OAK GROVE,ST, , , , ,485268,,"(37.7781539097, -122.40297437)"
7452,TURK,BLVD,27213000,BALBOA,ST,ARGUELLO,BLVD, , ,2097681,,"(37.7772588595, -122.458593852)"
7453,FULTON,ST,25965000,FILLMORE,ST, , , , ,915065,,"(37.7777048686, -122.43158786)"
7454,GOLDEN GATE,AVE,26455000,TAMALPAIS,TER, , , , ,499146,,"(37.7774378351, -122.448696538)"
7455,BRODERICK,ST,26072000,MCALLISTER,ST, , , , ,257199,,"(37.7775917109, -122.440040141)"
7456,MISSION,ST,24317000,JULIA,ST, , , , ,1831809,,"(37.7780502739, -122.412426558)"
7457,BALBOA,ST,27274000,07TH,AVE, , , , ,1518216,,"(37.777190247, -122.465081683)"
7458,LECH WALESA,ST,24438000,POLK,ST, , , , ,2229587,,"(37.7779756081, -122.418151785)"
7459,06TH,AVE,27271000,BALBOA,ST, , , , ,4455110,,"(37.7772397203, -122.464023823)"
7460,LAGUNA,ST,25937000,BIRCH,ST, , , , ,724211,,"(37.7778673914, -122.426560903)"
7461,FRIENDSHIP,CT,54044000,FULTON,ST, , , , ,606525,,"(37.7778144205, -122.430726212)"
7462,05TH,AVE,27243000,BALBOA,ST, , , , ,5231001,,"(37.7772876764, -122.462954011)"
7463,TOWNSEND,ST,23812000,RITCH,ST, , , , ,2509580,,"(37.7784324367, -122.393300208)"
7464,TURK,BLVD,27207000,WILLARD NORT,ST, , , , ,648903,,"(37.7774068643, -122.456876589)"
7465,BALBOA,ST,27241000,04TH,AVE, , , , ,1550127,,"(37.7773367393, -122.461881461)"
7466,FRANKLIN,ST,24461000,GROVE,ST, , , , ,8955254,,"(37.7780257048, -122.421533914)"
7467,BALBOA,ST,27235000,03RD,AVE, , , , ,1689917,,"(37.7773852671, -122.460809562)"
7468,WEBSTER,ST,25956000,FULTON,ST, , , , ,2081674,,"(37.7779242397, -122.429862417)"
7469,TURK,BLVD,26485000,ROSSI,AVE, , , , ,593850,,"(37.7775042862, -122.456063883)"
7470,DIVISADERO,ST,26067000,MCALLISTER,ST, , , , ,5297986,,"(37.7777991329, -122.438378719)"
7471,MASONIC,AVE,26383000,GOLDEN GATE,AVE, , , , ,1986075,,"(37.7776740512, -122.44685969)"
7472,STEVENSON,ST,24327000,08TH,ST, , , , ,2627647,,"(37.7782458287, -122.414156591)"
7473,BIRCH,ST,25944000,OCTAVIA,ST, , , , ,651061,,"(37.778076811, -122.424917137)"
7474,MOSS,ST,24286000,HOWARD,ST, , , , ,2336347,,"(37.7784204801, -122.408845891)"
7475,VAN NESS,AVE,24459000,GROVE,ST, , , , ,8540673,,"(37.7782559618, -122.419896446)"
7476,NATOMA,ST,24289000,07TH,ST, , , , ,2193277,,"(37.7784212278, -122.409951455)"
7477,06TH,ST,23941000,FOLSOM,ST, , , , ,6595901,,"(37.7785100505, -122.40562848)"
7478,TURK,BLVD,26484000,BEAUMONT,AVE, , , , ,491818,,"(37.7777177304, -122.454344628)"
7479,SCOTT,ST,26066000,MCALLISTER,ST, , , , ,290278,,"(37.7780113418, -122.436709849)"
7480,CENTRAL,AVE,26384000,GOLDEN GATE,AVE, , , , ,332259,,"(37.777891449, -122.445168972)"
7481,05TH,ST,30009000,PERRY,ST, , , , ,1982936,,"(37.7786132786, -122.401325315)"
7482,HARRISON,ST,23931000,MERLIN,ST, , , , ,1810830,,"(37.7786092364, -122.402398039)"
7483,PARKER,AVE,26481000,TURK,BLVD, , , , ,1522048,,"(37.7778318055, -122.453398217)"
7484,FREELON,ST,23832000,04TH,ST, , , , ,2045367,,"(37.7787559992, -122.397074929)"
7485,LUSK,ST,23809000,CLYDE,ST, , , , ,2352983,,"(37.7788379581, -122.394302568)"
7486,LAGUNA,ST,25958000,FULTON,ST, , , , ,2279397,,"(37.7783335076, -122.426654716)"
7487,MCALLISTER,ST,26063000,PIERCE,ST, , , , ,371995,,"(37.7782177154, -122.435065609)"
7488,POLK,ST,24437000,DR CARLTON B,PL,GROVE,ST, , ,7474130,,"(37.7784940616, -122.418239797)"
7489,TURK,BLVD,26480000,TEMESCAL,TER, , , , ,568793,,"(37.7779445939, -122.452444333)"
7490,ANZA,ST,28010000,48TH,AVE, , , , ,183206,,"(37.7770489404, -122.509241388)"
7491,47TH,AVE,27995000,ANZA,ST, , , , ,135842,,"(37.7770975347, -122.508173781)"
7492,TURK,BLVD,26466000,CHABOT,TER, , , , ,1650765,,"(37.7780570484, -122.45155636)"
7493,46TH,AVE,27993000,ANZA,ST, , , , ,100240,,"(37.777146093, -122.507106768)"
